country,year,co2_emissions,greenhouse_gas_emissions,cereal_yield,population_growth,GDP,fresh_water,urban_population,renewable_electricity,total_population,renewable_energy_consumption
Zimbabwe,1996,,,,,,24.5595432300163,,,,
Zimbabwe,1995,,,,,,22.9363784665579,,,,
Zimbabwe,1994,,,,,,21.3132137030995,,,,
Zimbabwe,1993,,,,,,19.6900489396411,,,,
Zimbabwe,1992,,,,,,18.0668841761827,,,,
Zimbabwe,1991,,,,,,16.4437194127243,,,,
Zimbabwe,1990,,,,,,14.8205546492659,,,,
Antigua and Barbuda,2020,,,,,,,24.433,,,
Antigua and Barbuda,2019,,,,,,,24.506,,,
Antigua and Barbuda,2018,,,,,,,24.599,,,
Antigua and Barbuda,2017,,,,,,,24.713,,,
Antigua and Barbuda,2016,,,,,,,24.846,,,
Antigua and Barbuda,2015,,,,,,,25.0,,,
Antigua and Barbuda,2014,,,,,,,25.175,,,
Antigua and Barbuda,2013,,,,,,,25.35,,,
Antigua and Barbuda,2012,,,,,,,25.526,,,
Antigua and Barbuda,2011,,,,,,,25.703,,,
Antigua and Barbuda,2010,,,,,,,26.238,,,
Antigua and Barbuda,2009,,,,,,,26.818,,,
Antigua and Barbuda,2008,,,,,,,27.405,,,
Antigua and Barbuda,2007,,,,,,,28.002,,,
Antigua and Barbuda,2006,,,,,,,28.606,,,
Antigua and Barbuda,2005,,,,,,,29.218,,,
Antigua and Barbuda,2004,,,,,,,29.837,,,
Antigua and Barbuda,2003,,,,,,,30.464,,,
Antigua and Barbuda,2002,,,,,,,31.098,,,
Antigua and Barbuda,2001,,,,,,,31.74,,,
Antigua and Barbuda,2000,,,,,,,32.127,,,
Antigua and Barbuda,1999,,,,,,,32.49,,,
Antigua and Barbuda,1998,,,,,,,32.855,,,
Antigua and Barbuda,1997,,,,,,,33.221,,,
Antigua and Barbuda,1996,,,,,,,33.59,,,
Antigua and Barbuda,1995,,,,,,,33.961,,,
Antigua and Barbuda,1994,,,,,,,34.334,,,
Antigua and Barbuda,1993,,,,,,,34.709,,,
Antigua and Barbuda,1992,,,,,,,35.085,,,
Antigua and Barbuda,1991,,,,,,,35.465,,,
Antigua and Barbuda,1990,,,,,,,35.426,,,
Costa Rica,2020,,,,,,,80.771,,,
Costa Rica,2019,,,,,,,80.076,,,
Costa Rica,2018,,,,,,,79.34,,,
Costa Rica,2017,,,,,,,78.56,,,
Costa Rica,2016,,,,,,,77.735,,,
Costa Rica,2015,,,,,,,76.862,,,
Costa Rica,2014,,,,,,,75.941,,,
Costa Rica,2013,,,,,,,74.97,,,
Costa Rica,2012,,,,,,,73.946,,,
Costa Rica,2011,,,,,,,72.868,,,
Costa Rica,2010,,,,,,,71.736,,,
Costa Rica,2009,,,,,,,70.575,,,
Costa Rica,2008,,,,,,,69.39,,,
Costa Rica,2007,,,,,,,68.174,,,
Costa Rica,2006,,,,,,,66.935,,,
Costa Rica,2005,,,,,,,65.672,,,
Costa Rica,2004,,,,,,,64.388,,,
Costa Rica,2003,,,,,,,63.08,,,
Costa Rica,2002,,,,,,,61.753,,,
Costa Rica,2001,,,,,,,60.41,,,
Costa Rica,2000,,,,,,,59.052,,,
Costa Rica,1999,,,,,,,58.157,,,
Costa Rica,1998,,,,,,,57.264,,,
Costa Rica,1997,,,,,,,56.367,,,
Costa Rica,1996,,,,,,,55.467,,,
Costa Rica,1995,,,,,,,54.561,,,
Costa Rica,1994,,,,,,,53.653,,,
Costa Rica,1993,,,,,,,52.743,,,
Costa Rica,1992,,,,,,,51.832,,,
Costa Rica,1991,,,,,,,50.917,,,
Costa Rica,1990,,,,,,,50.003,,,
Curacao,2020,,,,,,,89.062,,,
Curacao,2019,,,,,,,89.098,,,
Curacao,2018,,,,,,,89.145,,,
Curacao,2017,,,,,,,89.203,,,
Curacao,2016,,,,,,,89.272,,,
Curacao,2015,,,,,,,89.352,,,
Curacao,2014,,,,,,,89.443,,,
Curacao,2013,,,,,,,89.544,,,
Curacao,2012,,,,,,,89.654,,,
Curacao,2011,,,,,,,89.775,,,
Curacao,2010,,,,,,,89.905,,,
Curacao,2009,,,,,,,90.034,,,
Curacao,2008,,,,,,,90.161,,,
Curacao,2007,,,,,,,90.287,,,
Curacao,2006,,,,,,,90.411,,,
Curacao,2005,,,,,,,90.534,,,
Curacao,2004,,,,,,,90.655,,,
Curacao,2003,,,,,,,90.775,,,
Curacao,2002,,,,,,,90.894,,,
Curacao,2001,,,,,,,91.011,,,
Curacao,2000,,,,,,,90.752,,,
Curacao,1999,,,,,,,90.198,,,
Curacao,1998,,,,,,,89.615,,,
Curacao,1997,,,,,,,89.002,,,
Curacao,1996,,,,,,,88.358,,,
Curacao,1995,,,,,,,87.68,,,
Curacao,1994,,,,,,,86.969,,,
Curacao,1993,,,,,,,86.224,,,
Curacao,1992,,,,,,,85.444,,,
Curacao,1991,,,,,,,84.947,,,
Curacao,1990,,,,,,,84.678,,,
Algeria,2020,,,,,,,73.733,,,
Algeria,2019,,,,,,,73.189,,,
Algeria,2018,,,,,,,72.629,,,
Algeria,2017,,,,,,,72.052,,,
Algeria,2016,,,,,,,71.459,,,
Algeria,2015,,,,,,,70.848,,,
Algeria,2014,,,,,,,70.221,,,
Algeria,2013,,,,,,,69.576,,,
Algeria,2012,,,,,,,68.915,,,
Algeria,2011,,,,,,,68.236,,,
Algeria,2010,,,,,,,67.54,,,
Algeria,2009,,,,,,,66.826,,,
Algeria,2008,,,,,,,66.097,,,
Algeria,2007,,,,,,,65.348,,,
Algeria,2006,,,,,,,64.593,,,
Algeria,2005,,,,,,,63.83,,,
Algeria,2004,,,,,,,63.061,,,
Algeria,2003,,,,,,,62.284,,,
Algeria,2002,,,,,,,61.501,,,
Algeria,2001,,,,,,,60.712,,,
Algeria,2000,,,,,,,59.919,,,
Algeria,1999,,,,,,,59.118,,,
Algeria,1998,,,,,,,58.313,,,
Algeria,1997,,,,,,,57.544,,,
Algeria,1996,,,,,,,56.774,,,
Algeria,1995,,,,,,,55.997,,,
Algeria,1994,,,,,,,55.219,,,
Algeria,1993,,,,,,,54.439,,,
Algeria,1992,,,,,,,53.657,,,
Algeria,1991,,,,,,,52.871,,,
Algeria,1990,,,,,,,52.085,,,
Lesotho,2020,,,,,,,29.028,,,
Lesotho,2019,,,,,,,28.585,,,
Lesotho,2018,,,,,,,28.153,,,
Lesotho,2017,,,,,,,27.73,,,
Lesotho,2016,,,,,,,27.317,,,
Lesotho,2015,,,,,,,26.908,,,
Lesotho,2014,,,,,,,26.502,,,
Lesotho,2013,,,,,,,26.101,,,
Lesotho,2012,,,,,,,25.704,,,
Lesotho,2011,,,,,,,25.31,,,
Lesotho,2010,,,,,,,24.798,,,
Lesotho,2009,,,,,,,24.293,,,
Lesotho,2008,,,,,,,23.796,,,
Lesotho,2007,,,,,,,23.304,,,
Lesotho,2006,,,,,,,22.82,,,
Lesotho,2005,,,,,,,22.249,,,
Lesotho,2004,,,,,,,21.689,,,
Lesotho,2003,,,,,,,21.137,,,
Lesotho,2002,,,,,,,20.597,,,
Lesotho,2001,,,,,,,20.067,,,
Lesotho,2000,,,,,,,19.548,,,
Lesotho,1999,,,,,,,19.038,,,
Lesotho,1998,,,,,,,18.538,,,
Lesotho,1997,,,,,,,18.049,,,
Lesotho,1996,,,,,,,17.571,,,
Lesotho,1995,,,,,,,16.955,,,
Lesotho,1994,,,,,,,16.319,,,
Lesotho,1993,,,,,,,15.703,,,
Lesotho,1992,,,,,,,15.106,,,
Lesotho,1991,,,,,,,14.527,,,
Lesotho,1990,,,,,,,13.967,,,
Lithuania,2020,,,,,,,68.046,,,
Lithuania,2019,,,,,,,67.855,,,
Lithuania,2018,,,,,,,67.679,,,
Lithuania,2017,,,,,,,67.516,,,
Lithuania,2016,,,,,,,67.366,,,
Lithuania,2015,,,,,,,67.23,,,
Lithuania,2014,,,,,,,67.108,,,
Lithuania,2013,,,,,,,66.986,,,
Lithuania,2012,,,,,,,66.864,,,
Lithuania,2011,,,,,,,66.741,,,
Lithuania,2010,,,,,,,66.757,,,
Lithuania,2009,,,,,,,66.842,,,
Lithuania,2008,,,,,,,66.848,,,
Lithuania,2007,,,,,,,66.777,,,
Lithuania,2006,,,,,,,66.706,,,
Lithuania,2005,,,,,,,66.635,,,
Lithuania,2004,,,,,,,66.646,,,
Lithuania,2003,,,,,,,66.737,,,
Lithuania,2002,,,,,,,66.828,,,
Lithuania,2001,,,,,,,66.919,,,
Lithuania,2000,,,,,,,66.986,,,
Lithuania,1999,,,,,,,67.046,,,
Lithuania,1998,,,,,,,67.106,,,
Lithuania,1997,,,,,,,67.166,,,
Lithuania,1996,,,,,,,67.225,,,
Lithuania,1995,,,,,,,67.285,,,
Lithuania,1994,,,,,,,67.345,,,
Lithuania,1993,,,,,,,67.404,,,
Lithuania,1992,,,,,,,67.464,,,
Lithuania,1991,,,,,,,67.523,,,
Lithuania,1990,,,,,,,67.583,,,
Madagascar,2020,,,,,,,38.534,,,
Madagascar,2019,,,,,,,37.861,,,
Madagascar,2018,,,,,,,37.191,,,
Madagascar,2017,,,,,,,36.522,,,
Madagascar,2016,,,,,,,35.856,,,
Madagascar,2015,,,,,,,35.193,,,
Madagascar,2014,,,,,,,34.534,,,
Madagascar,2013,,,,,,,33.878,,,
Madagascar,2012,,,,,,,33.227,,,
Madagascar,2011,,,,,,,32.58,,,
Madagascar,2010,,,,,,,31.938,,,
Madagascar,2009,,,,,,,31.301,,,
Madagascar,2008,,,,,,,30.67,,,
Madagascar,2007,,,,,,,30.043,,,
Madagascar,2006,,,,,,,29.425,,,
Madagascar,2005,,,,,,,28.814,,,
Madagascar,2004,,,,,,,28.211,,,
Madagascar,2003,,,,,,,27.936,,,
Madagascar,2002,,,,,,,27.663,,,
Madagascar,2001,,,,,,,27.391,,,
Madagascar,2000,,,,,,,27.121,,,
Madagascar,1999,,,,,,,26.853,,,
Madagascar,1998,,,,,,,26.586,,,
Madagascar,1997,,,,,,,26.321,,,
Madagascar,1996,,,,,,,26.058,,,
Madagascar,1995,,,,,,,25.796,,,
Madagascar,1994,,,,,,,25.536,,,
Madagascar,1993,,,,,,,25.251,,,
Madagascar,1992,,,,,,,24.681,,,
Madagascar,1991,,,,,,,24.119,,,
Madagascar,1990,,,,,,,23.566,,,
Russian Federation,2020,,,,,,,74.754,,,
Russian Federation,2019,,,,,,,74.587,,,
Russian Federation,2018,,,,,,,74.433,,,
Russian Federation,2017,,,,,,,74.292,,,
Russian Federation,2016,,,,,,,74.164,,,
Russian Federation,2015,,,,,,,74.05,,,
Russian Federation,2014,,,,,,,73.95,,,
Russian Federation,2013,,,,,,,73.863,,,
Russian Federation,2012,,,,,,,73.791,,,
Russian Federation,2011,,,,,,,73.732,,,
Russian Federation,2010,,,,,,,73.687,,,
Russian Federation,2009,,,,,,,73.642,,,
Russian Federation,2008,,,,,,,73.598,,,
Russian Federation,2007,,,,,,,73.553,,,
Russian Federation,2006,,,,,,,73.508,,,
Russian Federation,2005,,,,,,,73.463,,,
Russian Federation,2004,,,,,,,73.418,,,
Russian Federation,2003,,,,,,,73.373,,,
Russian Federation,2002,,,,,,,73.341,,,
Russian Federation,2001,,,,,,,73.346,,,
Russian Federation,2000,,,,,,,73.35,,,
Russian Federation,1999,,,,,,,73.354,,,
Russian Federation,1998,,,,,,,73.359,,,
Russian Federation,1997,,,,,,,73.363,,,
Russian Federation,1996,,,,,,,73.367,,,
Russian Federation,1995,,,,,,,73.372,,,
Russian Federation,1994,,,,,,,73.376,,,
Russian Federation,1993,,,,,,,73.381,,,
Russian Federation,1992,,,,,,,73.385,,,
Russian Federation,1991,,,,,,,73.389,,,
Russian Federation,1990,,,,,,,73.394,,,
Suriname,2020,,,,,,,66.149,,,
Suriname,2019,,,,,,,66.095,,,
Suriname,2018,,,,,,,66.06,,,
Suriname,2017,,,,,,,66.041,,,
Suriname,2016,,,,,,,66.04,,,
Suriname,2015,,,,,,,66.056,,,
Suriname,2014,,,,,,,66.089,,,
Suriname,2013,,,,,,,66.14,,,
Suriname,2012,,,,,,,66.208,,,
Suriname,2011,,,,,,,66.276,,,
Suriname,2010,,,,,,,66.344,,,
Suriname,2009,,,,,,,66.412,,,
Suriname,2008,,,,,,,66.479,,,
Suriname,2007,,,,,,,66.547,,,
Suriname,2006,,,,,,,66.615,,,
Suriname,2005,,,,,,,66.682,,,
Suriname,2004,,,,,,,66.737,,,
Suriname,2003,,,,,,,66.664,,,
Suriname,2002,,,,,,,66.591,,,
Suriname,2001,,,,,,,66.517,,,
Suriname,2000,,,,,,,66.444,,,
Suriname,1999,,,,,,,66.371,,,
Suriname,1998,,,,,,,66.297,,,
Suriname,1997,,,,,,,66.223,,,
Suriname,1996,,,,,,,66.15,,,
Suriname,1995,,,,,,,66.076,,,
Suriname,1994,,,,,,,66.002,,,
Suriname,1993,,,,,,,65.928,,,
Suriname,1992,,,,,,,65.854,,,
Suriname,1991,,,,,,,65.78,,,
Suriname,1990,,,,,,,65.706,,,
Sweden,2020,,,,,,,87.977,,,
Sweden,2019,,,,,,,87.708,,,
Sweden,2018,,,,,,,87.431,,,
Sweden,2017,,,,,,,87.146,,,
Sweden,2016,,,,,,,86.852,,,
Sweden,2015,,,,,,,86.553,,,
Sweden,2014,,,,,,,86.247,,,
Sweden,2013,,,,,,,85.936,,,
Sweden,2012,,,,,,,85.62,,,
Sweden,2011,,,,,,,85.297,,,
Sweden,2010,,,,,,,85.056,,,
Sweden,2009,,,,,,,84.902,,,
Sweden,2008,,,,,,,84.746,,,
Sweden,2007,,,,,,,84.588,,,
Sweden,2006,,,,,,,84.43,,,
Sweden,2005,,,,,,,84.319,,,
Sweden,2004,,,,,,,84.258,,,
Sweden,2003,,,,,,,84.196,,,
Sweden,2002,,,,,,,84.133,,,
Sweden,2001,,,,,,,84.071,,,
Sweden,2000,,,,,,,84.026,,,
Sweden,1999,,,,,,,83.998,,,
Sweden,1998,,,,,,,83.97,,,
Sweden,1997,,,,,,,83.942,,,
Sweden,1996,,,,,,,83.914,,,
Sweden,1995,,,,,,,83.824,,,
Sweden,1994,,,,,,,83.671,,,
Sweden,1993,,,,,,,83.516,,,
Sweden,1992,,,,,,,83.361,,,
Sweden,1991,,,,,,,83.204,,,
Sweden,1990,,,,,,,83.1,,,
Togo,2020,,,,,,,42.8,,,
Togo,2019,,,,,,,42.248,,,
Togo,2018,,,,,,,41.702,,,
Togo,2017,,,,,,,41.162,,,
Togo,2016,,,,,,,40.628,,,
Togo,2015,,,,,,,40.1,,,
Togo,2014,,,,,,,39.579,,,
Togo,2013,,,,,,,39.061,,,
Togo,2012,,,,,,,38.546,,,
Togo,2011,,,,,,,38.032,,,
Togo,2010,,,,,,,37.533,,,
Togo,2009,,,,,,,37.058,,,
Togo,2008,,,,,,,36.587,,,
Togo,2007,,,,,,,36.116,,,
Togo,2006,,,,,,,35.649,,,
Togo,2005,,,,,,,35.185,,,
Togo,2004,,,,,,,34.724,,,
Togo,2003,,,,,,,34.265,,,
Togo,2002,,,,,,,33.809,,,
Togo,2001,,,,,,,33.356,,,
Togo,2000,,,,,,,32.907,,,
Togo,1999,,,,,,,32.46,,,
Togo,1998,,,,,,,32.016,,,
Togo,1997,,,,,,,31.576,,,
Togo,1996,,,,,,,31.139,,,
Togo,1995,,,,,,,30.705,,,
Togo,1994,,,,,,,30.275,,,
Togo,1993,,,,,,,29.848,,,
Togo,1992,,,,,,,29.425,,,
Togo,1991,,,,,,,29.005,,,
Togo,1990,,,,,,,28.589,,,
Zimbabwe,2020,,,,,,,32.242,,,
Zimbabwe,2019,,,,,,,32.21,,,
Zimbabwe,2018,,,,,,,32.209,,,
Zimbabwe,2017,,,,,,,32.237,,,
Zimbabwe,2016,,,,,,,32.296,,,
Zimbabwe,2015,,,,,,,32.385,,,
Zimbabwe,2014,,,,,,,32.504,,,
Zimbabwe,2013,,,,,,,32.654,,,
Zimbabwe,2012,,,,,,,32.834,,,
Zimbabwe,2011,,,,,,,33.015,,,
Zimbabwe,2010,,,,,,,33.196,,,
Zimbabwe,2009,,,,,,,33.378,,,
Zimbabwe,2008,,,,,,,33.56,,,
Zimbabwe,2007,,,,,,,33.743,,,
Zimbabwe,2006,,,,,,,33.926,,,
Zimbabwe,2005,,,,,,,34.11,,,
Zimbabwe,2004,,,,,,,34.294,,,
Zimbabwe,2003,,,,,,,34.479,,,
Zimbabwe,2002,,,,,,,34.585,,,
Zimbabwe,2001,,,,,,,34.17,,,
Zimbabwe,2000,,,,,,,33.758,,,
Zimbabwe,1999,,,,,,,33.347,,,
Zimbabwe,1998,,,,,,,32.939,,,
Zimbabwe,1997,,,,,,,32.534,,,
Zimbabwe,1996,,,,,,,32.132,,,
Zimbabwe,1995,,,,,,,31.732,,,
Zimbabwe,1994,,,,,,,31.335,,,
Zimbabwe,1993,,,,,,,30.94,,,
Zimbabwe,1992,,,,,,,30.499,,,
Zimbabwe,1991,,,,,,,29.738,,,
Zimbabwe,1990,,,,,,,28.988,,,
Antigua and Barbuda,2020,,,,,,,,,,
Antigua and Barbuda,2019,,,,,,,,,,
Antigua and Barbuda,2018,,,,,,,,,,
Antigua and Barbuda,2017,,,,,,,,,,
Antigua and Barbuda,2016,,,,,,,,,,
Antigua and Barbuda,2015,,,,,,,,0.0,,
Antigua and Barbuda,2014,,,,,,,,0.0,,
Antigua and Barbuda,2013,,,,,,,,0.0,,
Antigua and Barbuda,2012,,,,,,,,0.0,,
Antigua and Barbuda,2011,,,,,,,,1.49700598802395,,
Antigua and Barbuda,2010,,,,,,,,1.49476831091181,,
Antigua and Barbuda,2009,,,,,,,,0.0,,
Antigua and Barbuda,2008,,,,,,,,0.0,,
Antigua and Barbuda,2007,,,,,,,,0.0,,
Antigua and Barbuda,2006,,,,,,,,0.0,,
Antigua and Barbuda,2005,,,,,,,,0.0,,
Antigua and Barbuda,2004,,,,,,,,0.0,,
Antigua and Barbuda,2003,,,,,,,,0.0,,
Antigua and Barbuda,2002,,,,,,,,0.0,,
Antigua and Barbuda,2001,,,,,,,,0.0,,
Antigua and Barbuda,2000,,,,,,,,0.0,,
Antigua and Barbuda,1999,,,,,,,,0.0,,
Antigua and Barbuda,1998,,,,,,,,0.0,,
Antigua and Barbuda,1997,,,,,,,,0.0,,
Antigua and Barbuda,1996,,,,,,,,0.0,,
Antigua and Barbuda,1995,,,,,,,,0.0,,
Antigua and Barbuda,1994,,,,,,,,0.0,,
Antigua and Barbuda,1993,,,,,,,,0.0,,
Antigua and Barbuda,1992,,,,,,,,0.0,,
Antigua and Barbuda,1991,,,,,,,,0.0,,
Antigua and Barbuda,1990,,,,,,,,0.0,,
Costa Rica,2020,,,,,,,,,,
Costa Rica,2019,,,,,,,,,,
Costa Rica,2018,,,,,,,,,,
Costa Rica,2017,,,,,,,,,,
Costa Rica,2016,,,,,,,,,,
Costa Rica,2015,,,,,,,,99.0011098779134,,
Costa Rica,2014,,,,,,,,89.7915239307037,,
Costa Rica,2013,,,,,,,,88.314606741573,,
Costa Rica,2012,,,,,,,,91.8419500688028,,
Costa Rica,2011,,,,,,,,91.2225386493084,,
Costa Rica,2010,,,,,,,,93.3110716894501,,
Costa Rica,2009,,,,,,,,95.15574650913,,
Costa Rica,2008,,,,,,,,92.8541270846527,,
Costa Rica,2007,,,,,,,,92.0220994475138,,
Costa Rica,2006,,,,,,,,93.8714499252616,,
Costa Rica,2005,,,,,,,,96.7191283292978,,
Costa Rica,2004,,,,,,,,99.1965916007304,,
Costa Rica,2003,,,,,,,,97.8934657185026,,
Costa Rica,2002,,,,,,,,98.3787375415282,,
Costa Rica,2001,,,,,,,,98.5174203113417,,
Costa Rica,2000,,,,,,,,99.1472756178639,,
Costa Rica,1999,,,,,,,,97.8471997410165,,
Costa Rica,1998,,,,,,,,91.8529466100129,,
Costa Rica,1997,,,,,,,,96.9524148993049,,
Costa Rica,1996,,,,,,,,90.7122032486464,,
Costa Rica,1995,,,,,,,,82.7494365908625,,
Costa Rica,1994,,,,,,,,90.1465798045603,,
Costa Rica,1993,,,,,,,,89.9226384364821,,
Costa Rica,1992,,,,,,,,82.8379478827361,,
Costa Rica,1991,,,,,,,,94.8757763975155,,
Costa Rica,1990,,,,,,,,97.520184544406,,
Curacao,2020,,,,,,,,,,
Curacao,2019,,,,,,,,,,
Curacao,2018,,,,,,,,,,
Curacao,2017,,,,,,,,,,
Curacao,2016,,,,,,,,,,
Curacao,2015,,,,,,,,3.7122969837587,,
Curacao,2014,,,,,,,,3.59147025813693,,
Curacao,2013,,,,,,,,3.53982300884956,,
Curacao,2012,,,,,,,,3.48964013086151,,
Curacao,2011,,,,,,,,2.41509433962264,,
Curacao,2010,,,,,,,,2.41874527588813,,
Curacao,2009,,,,,,,,2.4653312788906,,
Curacao,2008,,,,,,,,2.57648953301127,,
Curacao,2007,,,,,,,,2.54777070063694,,
Curacao,2006,,,,,,,,2.62725779967159,,
Curacao,2005,,,,,,,,2.56410256410256,,
Curacao,2004,,,,,,,,2.64462809917355,,
Curacao,2003,,,,,,,,2.70956816257409,,
Curacao,2002,,,,,,,,2.7898866608544,,
Curacao,2001,,,,,,,,2.92237442922374,,
Curacao,2000,,,,,,,,0.713648528099911,,
Curacao,1999,,,,,,,,0.718778077268643,,
Curacao,1998,,,,,,,,0.72007200720072,,
Curacao,1997,,,,,,,,0.76555023923445,,
Curacao,1996,,,,,,,,0.784313725490196,,
Curacao,1995,,,,,,,,0.792864222001982,,
Curacao,1994,,,,,,,,0.82389289392379,,
Curacao,1993,,,,,,,,0.88008800880088,,
Curacao,1992,,,,,,,,0.0,,
Curacao,1991,,,,,,,,0.0,,
Curacao,1990,,,,,,,,0.0,,
Algeria,2020,,,,,,,,,,
Algeria,2019,,,,,,,,,,
Algeria,2018,,,,,,,,,,
Algeria,2017,,,,,,,,,,
Algeria,2016,,,,,,,,,,
Algeria,2015,,,,,,,,0.322683798947644,,
Algeria,2014,,,,,,,,0.395379969490365,,
Algeria,2013,,,,,,,,0.55101018533979,,
Algeria,2012,,,,,,,,1.08368033172465,,
Algeria,2011,,,,,,,,0.980009370607528,,
Algeria,2010,,,,,,,,0.380460926225565,,
Algeria,2009,,,,,,,,0.794784551050622,,
Algeria,2008,,,,,,,,0.703350233621632,,
Algeria,2007,,,,,,,,0.607592214216582,,
Algeria,2006,,,,,,,,0.618861068528928,,
Algeria,2005,,,,,,,,1.63644405130473,,
Algeria,2004,,,,,,,,0.8032,,
Algeria,2003,,,,,,,,0.896148253356329,,
Algeria,2002,,,,,,,,0.206163194444444,,
Algeria,2001,,,,,,,,0.259154929577465,,
Algeria,2000,,,,,,,,0.212498032425626,,
Algeria,1999,,,,,,,,0.81997010946399,,
Algeria,1998,,,,,,,,0.924254148396527,,
Algeria,1997,,,,,,,,0.348885891054566,,
Algeria,1996,,,,,,,,0.653626416190568,,
Algeria,1995,,,,,,,,0.9789500380421,,
Algeria,1994,,,,,,,,0.834884071820148,,
Algeria,1993,,,,,,,,1.81827547130936,,
Algeria,1992,,,,,,,,1.08826424587116,,
Algeria,1991,,,,,,,,1.68924762179302,,
Algeria,1990,,,,,,,,0.838301043219076,,
Lesotho,2020,,,,,,,,,,
Lesotho,2019,,,,,,,,,,
Lesotho,2018,,,,,,,,,,
Lesotho,2017,,,,,,,,,,
Lesotho,2016,,,,,,,,,,
Lesotho,2015,,,,,,,,100.0,,
Lesotho,2014,,,,,,,,100.0,,
Lesotho,2013,,,,,,,,100.0,,
Lesotho,2012,,,,,,,,100.0,,
Lesotho,2011,,,,,,,,100.0,,
Lesotho,2010,,,,,,,,100.0,,
Lesotho,2009,,,,,,,,100.0,,
Lesotho,2008,,,,,,,,100.0,,
Lesotho,2007,,,,,,,,100.0,,
Lesotho,2006,,,,,,,,100.0,,
Lesotho,2005,,,,,,,,100.0,,
Lesotho,2004,,,,,,,,100.0,,
Lesotho,2003,,,,,,,,100.0,,
Lesotho,2002,,,,,,,,100.0,,
Lesotho,2001,,,,,,,,100.0,,
Lesotho,2000,,,,,,,,100.0,,
Lesotho,1999,,,,,,,,100.0,,
Lesotho,1998,,,,,,,,0.0,,
Lesotho,1997,,,,,,,,0.0,,
Lesotho,1996,,,,,,,,0.0,,
Lesotho,1995,,,,,,,,0.0,,
Lesotho,1994,,,,,,,,0.0,,
Lesotho,1993,,,,,,,,0.0,,
Lesotho,1992,,,,,,,,0.0,,
Lesotho,1991,,,,,,,,0.0,,
Lesotho,1990,,,,,,,,0.0,,
Lithuania,2020,,,,,,,,,,
Lithuania,2019,,,,,,,,,,
Lithuania,2018,,,,,,,,,,
Lithuania,2017,,,,,,,,,,
Lithuania,2016,,,,,,,,,,
Lithuania,2015,,,,,,,,39.4081728511038,,
Lithuania,2014,,,,,,,,40.7497303128371,,
Lithuania,2013,,,,,,,,36.2126245847176,,
Lithuania,2012,,,,,,,,26.1205564142195,,
Lithuania,2011,,,,,,,,26.189354686764,,
Lithuania,2010,,,,,,,,18.241890268322,,
Lithuania,2009,,,,,,,,4.67117393976644,,
Lithuania,2008,,,,,,,,4.51714564418099,,
Lithuania,2007,,,,,,,,4.31328878990349,,
Lithuania,2006,,,,,,,,3.60188788606442,,
Lithuania,2005,,,,,,,,3.19112036073535,,
Lithuania,2004,,,,,,,,2.28242320819113,,
Lithuania,2003,,,,,,,,1.7633312088379,,
Lithuania,2002,,,,,,,,2.0700821094021,,
Lithuania,2001,,,,,,,,2.28380448405515,,
Lithuania,2000,,,,,,,,3.05727902167071,,
Lithuania,1999,,,,,,,,3.17060126824051,,
Lithuania,1998,,,,,,,,2.43106162187372,,
Lithuania,1997,,,,,,,,2.0572699471782,,
Lithuania,1996,,,,,,,,2.00726556246537,,
Lithuania,1995,,,,,,,,2.75887573964497,,
Lithuania,1994,,,,,,,,4.633521271143,,
Lithuania,1993,,,,,,,,2.82043921343476,,
Lithuania,1992,,,,,,,,1.67673064481346,,
Lithuania,1991,,,,,,,,1.15110853795593,,
Lithuania,1990,,,,,,,,1.45748987854251,,
Madagascar,2020,,,,,,,,,,
Madagascar,2019,,,,,,,,,,
Madagascar,2018,,,,,,,,,,
Madagascar,2017,,,,,,,,,,
Madagascar,2016,,,,,,,,,,
Madagascar,2015,,,,,,,,54.5964565549528,,
Madagascar,2014,,,,,,,,53.3069563549091,,
Madagascar,2013,,,,,,,,50.7720298205657,,
Madagascar,2012,,,,,,,,49.6895063677508,,
Madagascar,2011,,,,,,,,48.0190533691882,,
Madagascar,2010,,,,,,,,52.2846324063118,,
Madagascar,2009,,,,,,,,58.1708546342934,,
Madagascar,2008,,,,,,,,54.9408347243365,,
Madagascar,2007,,,,,,,,58.849799131578,,
Madagascar,2006,,,,,,,,54.3533046855736,,
Madagascar,2005,,,,,,,,56.4033591820571,,
Madagascar,2004,,,,,,,,56.232061074084,,
Madagascar,2003,,,,,,,,59.7626389344839,,
Madagascar,2002,,,,,,,,60.2930672045339,,
Madagascar,2001,,,,,,,,59.6193643817127,,
Madagascar,2000,,,,,,,,61.1259803089257,,
Madagascar,1999,,,,,,,,61.847810107951,,
Madagascar,1998,,,,,,,,65.0985103517873,,
Madagascar,1997,,,,,,,,66.5546114348086,,
Madagascar,1996,,,,,,,,64.9481081063624,,
Madagascar,1995,,,,,,,,62.0502079536258,,
Madagascar,1994,,,,,,,,58.9666410987759,,
Madagascar,1993,,,,,,,,59.400554499327,,
Madagascar,1992,,,,,,,,54.0463589717136,,
Madagascar,1991,,,,,,,,57.1646100175919,,
Madagascar,1990,,,,,,,,57.6493986761553,,
Russian Federation,2020,,,,,,,,,,
Russian Federation,2019,,,,,,,,,,
Russian Federation,2018,,,,,,,,,,
Russian Federation,2017,,,,,,,,,,
Russian Federation,2016,,,,,,,,,,
Russian Federation,2015,,,,,,,,15.8557951545716,,
Russian Federation,2014,,,,,,,,16.5682511980707,,
